"variable","value","geoid","geotype"
"bnhp",NULL,"BK0771","NTA2020"
"bnhp","19.2","BK0801","NTA2020"
"bnhp","53","BK0802","NTA2020"
"bnhp","20","BK0891","NTA2020"
"bnhp","49.2","BK0901","NTA2020"
"bnhp","54.2","BK0902","NTA2020"
"bnhp","2.1","BK1001","NTA2020"
"bnhp","0.8","BK1002","NTA2020"
"bnhp","13.5","BK1061","NTA2020"
"bnhp",NULL,"BK1091","NTA2020"
"bnhp","1","BK1101","NTA2020"
"bnhp","1.3","BK1102","NTA2020"
"bnhp","1.4","BK1103","NTA2020"
"bnhp","1.8","BK1201","NTA2020"
"bnhp","0.9","BK1202","NTA2020"
"bnhp","6.6","BK1203","NTA2020"
"bnhp","1.6","BK1204","NTA2020"
"bnhp","8.5","BK1301","NTA2020"
"bnhp","20.5","BK1302","NTA2020"
"bnhp","1.3","BK1303","NTA2020"
"bnhp",NULL,"BK1391","NTA2020"
"bnhp","54","BK1401","NTA2020"
"bnhp","17.9","BK1402","NTA2020"
"bnhp","5.4","BK1403","NTA2020"
"bnhp","1.5","BK1501","NTA2020"
"bnhp","3","BK1502","NTA2020"
"bnhp","6.7","BK1503","NTA2020"
"bnhp","64.7","BK1601","NTA2020"
"bnhp","69","BK1602","NTA2020"
"bnhp","71.4","BK1701","NTA2020"
"bnhp","79","BK1702","NTA2020"
"bnhp","81.1","BK1703","NTA2020"
"bnhp","81.8","BK1704","NTA2020"
"bnhp","59.4","BK1771","NTA2020"
"bnhp","64.2","BK1801","NTA2020"
"bnhp","13.4","BK1802","NTA2020"
"bnhp","79.6","BK1803","NTA2020"
"bnhp",NULL,"BK1891","NTA2020"
"bnhp",NULL,"BK1892","NTA2020"
"bnhp",NULL,"BK1893","NTA2020"
"bnhp","46.7","BK5591","NTA2020"
"bnhp","23.8","BK5691","NTA2020"
"bnhp",NULL,"BK5692","NTA2020"
"bnhp",NULL,"BK5693","NTA2020"
"bnhp","3.4","MN0101","NTA2020"
"bnhp","4.7","MN0102","NTA2020"
"bnhp","12.5","MN0191","NTA2020"
"bnhp","2.1","MN0201","NTA2020"
"bnhp","3","MN0202","NTA2020"
"bnhp","2.1","MN0203","NTA2020"
"bnhp","6.7","MN0301","NTA2020"
"bnhp","9.2","MN0302","NTA2020"
"bnhp","7.6","MN0303","NTA2020"
"bnhp","6.9","MN0401","NTA2020"
"bnhp","7","MN0402","NTA2020"
"bnhp","6.1","MN0501","NTA2020"
"bnhp","9.5","MN0502","NTA2020"
"bnhp","3.1","MN0601","NTA2020"
"bnhp","3.8","MN0602","NTA2020"
"bnhp","4.8","MN0603","NTA2020"
"bnhp","2","MN0604","NTA2020"
"bnhp",NULL,"MN0661","NTA2020"
"bnhp","4","MN0701","NTA2020"
"bnhp","5.7","MN0702","NTA2020"
"bnhp","12.4","MN0703","NTA2020"
"bnhp","3.1","MN0801","NTA2020"
"bnhp","1","MN0802","NTA2020"
"bnhp","3.5","MN0803","NTA2020"
"bnhp","13.6","MN0901","NTA2020"
"bnhp","23.1","MN0902","NTA2020"
"bnhp","26.2","MN0903","NTA2020"
"bnhp","43.1","MN1001","NTA2020"
"bnhp","56.7","MN1002","NTA2020"
"bnhp","22","MN1101","NTA2020"
"bnhp","33.3","MN1102","NTA2020"
"bnhp","47.7","MN1191","NTA2020"
"bnhp","10.6","MN1201","NTA2020"
"bnhp","4.4","MN1202","NTA2020"
"bnhp","6.4","MN1203","NTA2020"
"bnhp","16.7","MN1291","NTA2020"
"bnhp","31.3","MN1292","NTA2020"
"bnhp","38","MN6491","NTA2020"
"bnhp","2.4","QN0101","NTA2020"
"bnhp","14","QN0102","NTA2020"
"bnhp","1.8","QN0103","NTA2020"
"bnhp","4.6","QN0104","NTA2020"
"bnhp","19.8","QN0105","NTA2020"
"bnhp","25.9","QN0161","NTA2020"
"bnhp",NULL,"QN0171","NTA2020"
"bnhp",NULL,"QN0191","NTA2020"
"bnhp","3.4","QN0201","NTA2020"
"bnhp","3.3","QN0202","NTA2020"
"bnhp","1.8","QN0203","NTA2020"
"bnhp","25","QN0261","NTA2020"
"bnhp",NULL,"QN0271","NTA2020"
"bnhp","1.6","QN0301","NTA2020"
"bnhp","14.8","QN0302","NTA2020"
"bnhp","4.8","QN0303","NTA2020"
"bnhp","1.5","QN0401","NTA2020"
"bnhp","8.2","QN0402","NTA2020"
"bnhp","1.4","QN0501","NTA2020"
"bnhp","3","QN0502","NTA2020"
"bnhp","2.3","QN0503","NTA2020"
"bnhp","1.6","QN0504","NTA2020"
"bnhp",NULL,"QN0571","NTA2020"
"bnhp",NULL,"QN0572","NTA2020"
"bnhp",NULL,"QN0573","NTA2020"
"bnhp",NULL,"QN0574","NTA2020"
"bnhp","2.8","QN0601","NTA2020"
"bnhp","2.9","QN0602","NTA2020"
"bnhp","2","QN0701","NTA2020"
"bnhp","0.8","QN0702","NTA2020"
"bnhp","1.5","QN0703","NTA2020"
"bnhp","1.5","QN0704","NTA2020"
"bnhp","2.3","QN0705","NTA2020"
"bnhp","1.3","QN0706","NTA2020"
"bnhp","3.1","QN0707","NTA2020"
"bnhp",NULL,"QN0761","NTA2020"
"bnhp",NULL,"QN0791","NTA2020"
"bnhp","6.2","QN0801","NTA2020"
"bnhp","13.7","QN0802","NTA2020"
"bnhp","5.9","QN0803","NTA2020"
"bnhp","24","QN0804","NTA2020"
"bnhp","11","QN0805","NTA2020"
"bnhp",NULL,"QN0871","NTA2020"
"bnhp","40","QN0891","NTA2020"
"bnhp","7.8","QN0901","NTA2020"
"bnhp","7.7","QN0902","NTA2020"
"bnhp","9.5","QN0903","NTA2020"
"bnhp","6","QN0904","NTA2020"
"bnhp","4.1","QN0905","NTA2020"
"bnhp","19.6","QN1001","NTA2020"
"bnhp","6.8","QN1002","NTA2020"
"bnhp","3.1","QN1003","NTA2020"
"bnhp",NULL,"QN1091","NTA2020"
"bnhp","1.5","QN1101","NTA2020"
"bnhp","2.3","QN1102","NTA2020"
"bnhp","1.6","QN1103","NTA2020"
"bnhp","3.5","QN1104","NTA2020"
"bnhp",NULL,"QN1191","NTA2020"
"bnhp","17.4","QN1201","NTA2020"
"bnhp","52.2","QN1202","NTA2020"
"bnhp","60.1","QN1203","NTA2020"
"bnhp","81","QN1204","NTA2020"
"bnhp","78.5","QN1205","NTA2020"
"bnhp","45","QN1206","NTA2020"
"bnhp","5","QN1301","NTA2020"
"bnhp","8.1","QN1302","NTA2020"
"bnhp","42.2","QN1303","NTA2020"
"bnhp","84.5","QN1304","NTA2020"
"bnhp","83.7","QN1305","NTA2020"
"bnhp","78.6","QN1306","NTA2020"
"bnhp","76.4","QN1307","NTA2020"
"bnhp",NULL,"QN1371","NTA2020"
"bnhp","41.3","QN1401","NTA2020"
"bnhp","47.7","QN1402","NTA2020"
"bnhp","3.9","QN1403","NTA2020"
"bnhp","8.3","QN1491","NTA2020"
"bnhp",NULL,"QN8081","NTA2020"
"bnhp","29.5","QN8191","NTA2020"
"bnhp",NULL,"QN8291","NTA2020"
"bnhp","50","QN8381","NTA2020"
"bnhp",NULL,"QN8491","NTA2020"
"bnhp","20.8","QN8492","NTA2020"
"bnhp","31.9","SI0101","NTA2020"
"bnhp","31.7","SI0102","NTA2020"
"bnhp","21.8","SI0103","NTA2020"
"bnhp","16.5","SI0104","NTA2020"
"bnhp","2.7","SI0105","NTA2020"
"bnhp","22.7","SI0106","NTA2020"
"bnhp","29.4","SI0107","NTA2020"
"bnhp",NULL,"SI0191","NTA2020"
"bnhp","5","SI0201","NTA2020"
"bnhp","1.5","SI0202","NTA2020"
"bnhp","4.1","SI0203","NTA2020"
"bnhp","3","SI0204","NTA2020"
"bnhp","20","SI0291","NTA2020"
"bnhp","2.6","SI0301","NTA2020"
"bnhp","0.6","SI0302","NTA2020"
"bnhp","1.5","SI0303","NTA2020"
"bnhp","0.7","SI0304","NTA2020"
"bnhp","0.8","SI0305","NTA2020"
"bnhp","2.1","SI0391","NTA2020"
"bnhp","8.1","SI9561","NTA2020"
"bnhp",NULL,"SI9591","NTA2020"
"bnhp","10.9","SI9592","NTA2020"
"bnhp",NULL,"SI9593","NTA2020"
"bnh","24567","BK1601","NTA2020"
"bnh","41736","BK1602","NTA2020"
"bnh","34050","BK1701","NTA2020"
"bnh","27126","BK1702","NTA2020"
"bnh","34671","BK1703","NTA2020"
"bnh","31983","BK1704","NTA2020"
"bnh","19","BK1771","NTA2020"
"bnh","43053","BK1801","NTA2020"
"bnh","6271","BK1802","NTA2020"
"bnh","71576","BK1803","NTA2020"
"bnh","0","BK1891","NTA2020"
"bnh","0","BK1892","NTA2020"
"bnh","0","BK1893","NTA2020"
"bnh","7","BK5591","NTA2020"
"bnh","5","BK5691","NTA2020"
"bnh","0","BK5692","NTA2020"
"bnh","0","BK5693","NTA2020"
"bnh","1779","MN0101","NTA2020"
"bnh","1184","MN0102","NTA2020"
"bnh","1","MN0191","NTA2020"
"bnh","499","MN0201","NTA2020"
"bnh","1037","MN0202","NTA2020"
"bnh","735","MN0203","NTA2020"
"bnh","2858","MN0301","NTA2020"
"bnh","4509","MN0302","NTA2020"
"bnh","5409","MN0303","NTA2020"
"bnh","4830","MN0401","NTA2020"
"bnh","4164","MN0402","NTA2020"
"bnh","2039","MN0501","NTA2020"
"bnh","2419","MN0502","NTA2020"
"bnh","707","MN0601","NTA2020"
"bnh","1080","MN0602","NTA2020"
"bnh","3035","MN0603","NTA2020"
"bnh","912","MN0604","NTA2020"
"bnh","0","MN0661","NTA2020"
"bnh","2820","MN0701","NTA2020"
"bnh","5805","MN0702","NTA2020"
"bnh","6402","MN0703","NTA2020"
"bnh","2688","MN0801","NTA2020"
"bnh","601","MN0802","NTA2020"
"bnh","2968","MN0803","NTA2020"
"bnh","5276","MN0901","NTA2020"
"bnh","5120","MN0902","NTA2020"
"bnh","12926","MN0903","NTA2020"
"bnh","20323","MN1001","NTA2020"
"bnh","47287","MN1002","NTA2020"
"bnh","13170","MN1101","NTA2020"
"bnh","21520","MN1102","NTA2020"
"bnh","621","MN1191","NTA2020"
"bnh","7641","MN1201","NTA2020"
"bnh","3182","MN1202","NTA2020"
"bnh","2331","MN1203","NTA2020"
"bnh","2","MN1291","NTA2020"
"bnh","5","MN1292","NTA2020"
"bnh","49","MN6491","NTA2020"
"bnh","1214","QN0101","NTA2020"
"bnh","2659","QN0102","NTA2020"
"bnh","939","QN0103","NTA2020"
"bnh","1771","QN0104","NTA2020"
"bnh","6519","QN0105","NTA2020"
"bnh","7","QN0161","NTA2020"
"bnh","0","QN0171","NTA2020"
"bnh","0","QN0191","NTA2020"
"bnh","1110","QN0201","NTA2020"
"bnh","1716","QN0202","NTA2020"
"bnh","940","QN0203","NTA2020"
"bnh","9","QN0261","NTA2020"
"bnh","0","QN0271","NTA2020"
"bnh","1602","QN0301","NTA2020"
"bnh","4981","QN0302","NTA2020"
"bnh","2101","QN0303","NTA2020"
"bnh","1617","QN0401","NTA2020"
"bnh","6072","QN0402","NTA2020"
"bnh","607","QN0501","NTA2020"
"bnh","1963","QN0502","NTA2020"
"bnh","822","QN0503","NTA2020"
"bnh","545","QN0504","NTA2020"
"bnh","0","QN0571","NTA2020"
"bnh","0","QN0572","NTA2020"
"bnh","0","QN0573","NTA2020"
"bnh","0","QN0574","NTA2020"
"bnh","854","QN0601","NTA2020"
"bnh","2588","QN0602","NTA2020"
"bnh","687","QN0701","NTA2020"
"bnh","240","QN0702","NTA2020"
"bnh","341","QN0703","NTA2020"
"bnh","875","QN0704","NTA2020"
"bnh","795","QN0705","NTA2020"
"bnh","317","QN0706","NTA2020"
"bnh","2176","QN0707","NTA2020"
"bnh","0","QN0761","NTA2020"
"bnh","0","QN0791","NTA2020"
"bnh","2247","QN0801","NTA2020"
"bnh","4898","QN0802","NTA2020"
"bnh","1374","QN0803","NTA2020"
"bnh","5652","QN0804","NTA2020"
"bnh","4303","QN0805","NTA2020"
"bnh","0","QN0871","NTA2020"
"bnh","2","QN0891","NTA2020"
"bnh","1896","QN0901","NTA2020"
"bnh","2621","QN0902","NTA2020"
"bnh","2305","QN0903","NTA2020"
"bnh","1631","QN0904","NTA2020"
"bnh","1705","QN0905","NTA2020"
"bnh","15595","QN1001","NTA2020"
"bnh","1600","QN1002","NTA2020"
"bnh","842","QN1003","NTA2020"
"bnh","0","QN1091","NTA2020"
"bnh","550","QN1101","NTA2020"
"bnh","806","QN1102","NTA2020"
"bnh","408","QN1103","NTA2020"
"bnh","881","QN1104","NTA2020"
"bnh","0","QN1191","NTA2020"
"bnh","10614","QN1201","NTA2020"
"bnh","23161","QN1202","NTA2020"
"bnh","25894","QN1203","NTA2020"
"bnh","26651","QN1204","NTA2020"
"bnh","40664","QN1205","NTA2020"
"bnh","11062","QN1206","NTA2020"
"bnh","1161","QN1301","NTA2020"
"bnh","2144","QN1302","NTA2020"
"bnh","22922","QN1303","NTA2020"
"bnh","16121","QN1304","NTA2020"
"bnh","21842","QN1305","NTA2020"
"bnh","18164","QN1306","NTA2020"
"bnh","20706","QN1307","NTA2020"
"bnh","0","QN1371","NTA2020"
"bnh","24218","QN1401","NTA2020"
"bnh","19712","QN1402","NTA2020"
"bnh","936","QN1403","NTA2020"
"bnh","1","QN1491","NTA2020"
"bnh","0","QN8081","NTA2020"
"bnh","13","QN8191","NTA2020"
"bnh","0","QN8291","NTA2020"
"bnh","1","QN8381","NTA2020"
"bnh","0","QN8491","NTA2020"
"bnh","5","QN8492","NTA2020"
"bnh","6561","SI0101","NTA2020"
"bnh","6031","SI0102","NTA2020"
"bnh","5553","SI0103","NTA2020"
"bnh","6116","SI0104","NTA2020"
"bnh","855","SI0105","NTA2020"
"bnh","5124","SI0106","NTA2020"
"bnh","9853","SI0107","NTA2020"
"bnh","0","SI0191","NTA2020"
"bnh","1828","SI0201","NTA2020"
"bnh","432","SI0202","NTA2020"
"bnh","1348","SI0203","NTA2020"
"bnh","1295","SI0204","NTA2020"
"bnh","3","SI0291","NTA2020"
"bnh","581","SI0301","NTA2020"
"bnh","316","SI0302","NTA2020"
"bnh","457","SI0303","NTA2020"
"bnh","299","SI0304","NTA2020"
"bnh","136","SI0305","NTA2020"
"bnh","2","SI0391","NTA2020"
"bnh","40","SI9561","NTA2020"
"bnh","0","SI9591","NTA2020"
"bnh","5","SI9592","NTA2020"
"bnh","0","SI9593","NTA2020"
"anhp","0.8","BX0101","NTA2020"
"anhp","1","BX0102","NTA2020"
"anhp","0.7","BX0201","NTA2020"
"anhp","0.7","BX0202","NTA2020"
"anhp",NULL,"BX0291","NTA2020"
"anhp","0.5","BX0301","NTA2020"
"anhp","0.3","BX0302","NTA2020"
"anhp","0.8","BX0303","NTA2020"
"anhp",NULL,"BX0391","NTA2020"
"anhp","2.5","BX0401","NTA2020"
"anhp","0.8","BX0402","NTA2020"
"anhp","1.2","BX0403","NTA2020"
"anhp",NULL,"BX0491","NTA2020"
"anhp",NULL,"BX0492","NTA2020"
"anhp","1.6","BX0501","NTA2020"
"anhp","1.2","BX0502","NTA2020"
"anhp","1.4","BX0503","NTA2020"
"anhp","1.1","BX0601","NTA2020"
"anhp","0.6","BX0602","NTA2020"
"anhp","2.1","BX0603","NTA2020"
"anhp","3.6","BX0701","NTA2020"
"anhp","4.2","BX0702","NTA2020"
"anhp","13.9","BX0703","NTA2020"
"anhp","3.6","BX0801","NTA2020"
"anhp","4","BX0802","NTA2020"
"anhp","6.5","BX0803","NTA2020"
"anhp","5.8","BX0901","NTA2020"
"anhp","2.1","BX0902","NTA2020"
"anhp","17.4","BX0903","NTA2020"
"anhp","25.4","BX0904","NTA2020"
"anhp",NULL,"BX0991","NTA2020"
"anhp","28.1","BX1001","NTA2020"
"anhp","5.1","BX1002","NTA2020"
"anhp","6.1","BX1003","NTA2020"
"anhp","1.3","BX1004","NTA2020"
"anhp",NULL,"BX1071","NTA2020"
"anhp",NULL,"BX1091","NTA2020"
"anhp","8","BX1101","NTA2020"
"anhp","14.1","BX1102","NTA2020"
"anhp","11.6","BX1103","NTA2020"
"anhp","4.9","BX1104","NTA2020"
"anhp","1","BX1161","NTA2020"
"anhp","2","BX1201","NTA2020"
"anhp","1.3","BX1202","NTA2020"
"anhp","3.1","BX1203","NTA2020"
"anhp",NULL,"BX1271","NTA2020"
"anhp","3.3","BX2691","NTA2020"
"anhp",NULL,"BX2791","NTA2020"
"anhp","10.7","BX2891","NTA2020"
"anhp","1.6","QN0151","NTA2020"
"anhp","6.4","BK0101","NTA2020"
"anhp","7.7","BK0102","NTA2020"
"anhp","0.8","BK0103","NTA2020"
"anhp","11","BK0104","NTA2020"
"anhp","9.1","BK0201","NTA2020"
"anhp","18.6","BK0202","NTA2020"
"anhp","11.9","BK0203","NTA2020"
"anhp","9.5","BK0204","NTA2020"
"anhp",NULL,"BK0261","NTA2020"
"anhp","5.2","BK0301","NTA2020"
"anhp","3.9","BK0302","NTA2020"
"anhp","7.6","BK0401","NTA2020"
"anhp","4.7","BK0402","NTA2020"
"anhp",NULL,"BK0471","NTA2020"
"anhp","6.2","BK0501","NTA2020"
"anhp","4","BK0502","NTA2020"
"anhp","1.2","BK0503","NTA2020"
"anhp","2.5","BK0504","NTA2020"
"anhp","20.5","BK0505","NTA2020"
"anhp",NULL,"BK0571","NTA2020"
"anhp","6.6","BK0601","NTA2020"
"anhp","8.1","BK0602","NTA2020"
"anhp","9.3","BK0701","NTA2020"
"anhp","13.1","BK0702","NTA2020"
"anhp","56.5","BK0703","NTA2020"
"anhp","40","BK0771","NTA2020"
"anhp","8.7","BK0801","NTA2020"
"anhp","4.1","BK0802","NTA2020"
"anhp",NULL,"BK0891","NTA2020"
"anhp","1.8","BK0901","NTA2020"
"anhp","3.3","BK0902","NTA2020"
"anhp","15.7","BK1001","NTA2020"
"anhp","47.1","BK1002","NTA2020"
"anhp","10.5","BK1061","NTA2020"
"anhp",NULL,"BK1091","NTA2020"
"anhp","43.9","BK1101","NTA2020"
"anhp","41","BK1102","NTA2020"
"anhp","44.1","BK1103","NTA2020"
"anhp","54.7","BK1201","NTA2020"
"anhp","8.7","BK1202","NTA2020"
"anhp","29.3","BK1203","NTA2020"
"anhp","12.1","BK1204","NTA2020"
"anhp","26.2","BK1301","NTA2020"
"anhp","8.5","BK1302","NTA2020"
"anhp","16.3","BK1303","NTA2020"
"anhp",NULL,"BK1391","NTA2020"
"anhp","5.1","BK1401","NTA2020"
"anhp","21.6","BK1402","NTA2020"
"anhp","14.9","BK1403","NTA2020"
"anhp","17.3","BK1501","NTA2020"
"anhp","24","BK1502","NTA2020"
"anhp","20.6","BK1503","NTA2020"
"anhp","2","BK1601","NTA2020"
"anhp","1","BK1602","NTA2020"
"anhp","2.7","BK1701","NTA2020"
"anhp","2.4","BK1702","NTA2020"
"anhp","1.6","BK1703","NTA2020"
"anhp","0.6","BK1704","NTA2020"
"anhp","18.8","BK1771","NTA2020"
"anhp","5.8","BK1801","NTA2020"
"anhp","10.1","BK1802","NTA2020"
"anhp","2","BK1803","NTA2020"
"anhp",NULL,"BK1891","NTA2020"
"anhp",NULL,"BK1892","NTA2020"
"anhp",NULL,"BK1893","NTA2020"
"anhp",NULL,"BK5591","NTA2020"
"anhp",NULL,"BK5691","NTA2020"
"anhp",NULL,"BK5692","NTA2020"
"anhp",NULL,"BK5693","NTA2020"
"anhp","20.4","MN0101","NTA2020"
"anhp","13.6","MN0102","NTA2020"
"anhp","25","MN0191","NTA2020"
"anhp","25.2","MN0201","NTA2020"
"anhp","11.1","MN0202","NTA2020"
"anhp","6.5","MN0203","NTA2020"
"anhp","63.9","MN0301","NTA2020"
"anhp","25","MN0302","NTA2020"
"anhp","15","MN0303","NTA2020"
"anhp","15","MN0401","NTA2020"
"anhp","20.2","MN0402","NTA2020"
"anhp","17.4","MN0501","NTA2020"
"anhp","21.3","MN0502","NTA2020"
"anhp","16.3","MN0601","NTA2020"
"anhp","13.9","MN0602","NTA2020"
"anhp","20.5","MN0603","NTA2020"
"anhp","16.5","MN0604","NTA2020"
"anhp",NULL,"MN0661","NTA2020"
"anhp","14.3","MN0701","NTA2020"
"anhp","7.6","MN0702","NTA2020"
"anhp","10.5","MN0703","NTA2020"
"anhp","14.8","MN0801","NTA2020"
"anhp","7.1","MN0802","NTA2020"
"anhp","11.2","MN0803","NTA2020"
"anhp","20.7","MN0901","NTA2020"
"anhp","4.7","MN0902","NTA2020"
"anhp","3.4","MN0903","NTA2020"
"anhp","5.7","MN1001","NTA2020"
"anhp","2.8","MN1002","NTA2020"
"anhp","11.2","MN1101","NTA2020"
"anhp","4.8","MN1102","NTA2020"
"anhp","1","MN1191","NTA2020"
"anhp","3.9","MN1201","NTA2020"
"anhp","3","MN1202","NTA2020"
"anhp","2.1","MN1203","NTA2020"
"anhp",NULL,"MN1291","NTA2020"
"anhp",NULL,"MN1292","NTA2020"
"anhp","1.6","MN6491","NTA2020"
"anhp","10.1","QN0101","NTA2020"
"anhp","13.9","QN0102","NTA2020"
"anhp","17.2","QN0103","NTA2020"
"anhp","16.6","QN0104","NTA2020"
"anhp","20.6","QN0105","NTA2020"
"anhp","22.2","QN0161","NTA2020"
"anhp",NULL,"QN0171","NTA2020"
"anhp",NULL,"QN0191","NTA2020"
"anhp","33.9","QN0201","NTA2020"
"anhp","25.1","QN0202","NTA2020"
"anhp","46.3","QN0203","NTA2020"
"anhp","8.3","QN0261","NTA2020"
"anhp",NULL,"QN0271","NTA2020"
"anhp","27.1","QN0301","NTA2020"
"anhp","12.4","QN0302","NTA2020"
"anhp","5.9","QN0303","NTA2020"
"anhp","51.7","QN0401","NTA2020"
"anhp","14.3","QN0402","NTA2020"
"anhp","16","QN0501","NTA2020"
"anhp","9","QN0502","NTA2020"
"anhp","4.5","QN0503","NTA2020"
"anhp","14","QN0504","NTA2020"
"anhp",NULL,"QN0571","NTA2020"
"anhp",NULL,"QN0572","NTA2020"
"anhp",NULL,"QN0573","NTA2020"
"anhp",NULL,"QN0574","NTA2020"
"anhp","36.1","QN0601","NTA2020"
"anhp","29.3","QN0602","NTA2020"
"anhp","34.3","QN0701","NTA2020"
"anhp","26.2","QN0702","NTA2020"
"anhp","31","QN0703","NTA2020"
"anhp","60.6","QN0704","NTA2020"
"anhp","67.7","QN0705","NTA2020"
"anhp","71.5","QN0706","NTA2020"
"anhp","77.5","QN0707","NTA2020"
"anhp",NULL,"QN0761","NTA2020"
"anhp","50","QN0791","NTA2020"
"anhp","27","QN0801","NTA2020"
"anhp","33.8","QN0802","NTA2020"
"anhp","52.6","QN0803","NTA2020"
"anhp","31.2","QN0804","NTA2020"
"anhp","42.3","QN0805","NTA2020"
"anhp",NULL,"QN0871","NTA2020"
"anhp","40","QN0891","NTA2020"
"anhp","18.3","QN0901","NTA2020"
"anhp","22.5","QN0902","NTA2020"
"anhp","40","QN0903","NTA2020"
"anhp","31.7","QN0904","NTA2020"
"anhp","18.4","QN0905","NTA2020"
"anhp","25.9","QN1001","NTA2020"
"anhp","26.7","QN1002","NTA2020"
"anhp","5.8","QN1003","NTA2020"
"anhp",NULL,"QN1091","NTA2020"
"anhp","50.4","QN1101","NTA2020"
"anhp","50.8","QN1102","NTA2020"
"anhp","44.9","QN1103","NTA2020"
"anhp","48.8","QN1104","NTA2020"
"anhp","4.7","QN1191","NTA2020"
"anhp","34.9","QN1201","NTA2020"
"anhp","16.3","QN1202","NTA2020"
"anhp","8.8","QN1203","NTA2020"
"anhp","2.1","QN1204","NTA2020"
"anhp","3.4","QN1205","NTA2020"
"anhp","22.1","QN1206","NTA2020"
"anhp","43.6","QN1301","NTA2020"
"anhp","48.7","QN1302","NTA2020"
"anhp","22.2","QN1303","NTA2020"
"anhp","1.4","QN1304","NTA2020"
"anhp","0.9","QN1305","NTA2020"
"anhp","2.7","QN1306","NTA2020"
"anhp","2.4","QN1307","NTA2020"
"anhp",NULL,"QN1371","NTA2020"
"anhp","2.4","QN1401","NTA2020"
"anhp","4.2","QN1402","NTA2020"
"anhp","1.6","QN1403","NTA2020"
"anhp",NULL,"QN1491","NTA2020"
"anhp",NULL,"QN8081","NTA2020"
"anhp","6.8","QN8191","NTA2020"
"anhp",NULL,"QN8291","NTA2020"
"anhp",NULL,"QN8381","NTA2020"
"anhp",NULL,"QN8491","NTA2020"
"anhp",NULL,"QN8492","NTA2020"
"anhp","7.2","SI0101","NTA2020"
"anhp","9.6","SI0102","NTA2020"
"anhp","22.1","SI0103","NTA2020"
"anhp","8","SI0104","NTA2020"
"anhp","11.1","SI0105","NTA2020"
"anhp","6.9","SI0106","NTA2020"
"anhp","10.9","SI0107","NTA2020"
"anhp",NULL,"SI0191","NTA2020"
"anhp","17.9","SI0201","NTA2020"
"anhp","15.5","SI0202","NTA2020"
"anhp","19.8","SI0203","NTA2020"
"anhp","19.6","SI0204","NTA2020"
"anhp",NULL,"SI0291","NTA2020"
"anhp","10.6","SI0301","NTA2020"
"anhp","7.5","SI0302","NTA2020"
"anhp","9.6","SI0303","NTA2020"
"anhp","5.9","SI0304","NTA2020"
"anhp","2.7","SI0305","NTA2020"
"anhp","20","SI0391","NTA2020"
"anhp","3","SI9561","NTA2020"
"anhp",NULL,"SI9591","NTA2020"
"anhp","15.2","SI9592","NTA2020"
"anhp",NULL,"SI9593","NTA2020"
"hsp1","38852","BX0101","NTA2020"
"hsp1","28059","BX0102","NTA2020"
"hsp1","10715","BX0201","NTA2020"
"hsp1","28773","BX0202","NTA2020"
"hsp1","0","BX0291","NTA2020"
"hsp1","20576","BX0301","NTA2020"
"hsp1","12630","BX0302","NTA2020"
"hsp1","18748","BX0303","NTA2020"
"hsp1","18","BX0391","NTA2020"
"hsp1","41807","BX0401","NTA2020"
"hsp1","21431","BX0402","NTA2020"
"hsp1","34999","BX0403","NTA2020"
"hsp1","15","BX0491","NTA2020"
"hsp1","1","BX0492","NTA2020"
"hsp1","36202","BX0501","NTA2020"
"hsp1","33082","BX0502","NTA2020"
"hsp1","23239","BX0503","NTA2020"
"hsp1","14106","BX0601","NTA2020"
"hsp1","19902","BX0602","NTA2020"
"hsp1","21837","BX0603","NTA2020"
"hsp1","34534","BX0701","NTA2020"
"hsp1","37854","BX0702","NTA2020"
"hsp1","26570","BX0703","NTA2020"
"hsp1","25505","BX0801","NTA2020"
"hsp1","14757","BX0802","NTA2020"
"hsp1","11840","BX0803","NTA2020"
"hsp1","46244","BX0901","NTA2020"
"hsp1","23287","BX0902","NTA2020"
"hsp1","22307","BX0903","NTA2020"
"hsp1","11083","BX0904","NTA2020"
"hsp1","3","BX0991","NTA2020"
"hsp1","8759","BX1001","NTA2020"
"hsp1","23577","BX1002","NTA2020"
"hsp1","11911","BX1003","NTA2020"
"hsp1","10221","BX1004","NTA2020"
"hsp1","0","BX1071","NTA2020"
"hsp1","0","BX1091","NTA2020"
"hsp1","18114","BX1101","NTA2020"
"hsp1","8314","BX1102","NTA2020"
"hsp1","10290","BX1103","NTA2020"
"hsp1","17432","BX1104","NTA2020"
"hsp1","113","BX1161","NTA2020"
"hsp1","19169","BX1201","NTA2020"
"hsp1","12986","BX1202","NTA2020"
"hsp1","11263","BX1203","NTA2020"
"hsp1","0","BX1271","NTA2020"
"hsp1","45","BX2691","NTA2020"
"hsp1","30","BX2791","NTA2020"
"hsp1","12","BX2891","NTA2020"
"hsp1","1259","QN0151","NTA2020"
"hsp1","6007","BK0101","NTA2020"
"hsp1","17012","BK0102","NTA2020"
"hsp1","4135","BK0103","NTA2020"
"hsp1","18322","BK0104","NTA2020"
"hsp1","1961","BK0201","NTA2020"
"hsp1","5576","BK0202","NTA2020"
"hsp1","5605","BK0203","NTA2020"
"hsp1","3464","BK0204","NTA2020"
"hsp1","4","BK0261","NTA2020"
"hsp1","16636","BK0301","NTA2020"
"hsp1","16000","BK0302","NTA2020"
